Zip,City,State,Metro,CountyName,SizeRank,Latitude,Longitude,ForecastYoYPctChange,MedianPrice,Zhvi,MoM,QoQ,YoY,PeakZHVI,PctFallFromPeak,PriceToRentRatio,MarketHealthIndex,SellForGain,NegativeEquity,Delinquency,DaysOnMarket,MedianPricePerSqft
11412,New York,NY,New York,Queens,4535,40.695829,-73.761747,11.68951522,532500,443500,0.008183678,0.031875291,0.014641958,443500,0,18.52,6.182810557,100,0.100591716,0.298039216,134,372.8251864
11413,New York,NY,New York,Queens,3934,40.664542,-73.755926,8.76283888,529000,453700,0.004650133,0.024616079,0.040357716,453700,0,18.34,5.915434572,100,0.084552265,0.244725738,120,363.0181241
11414,New York,NY,New York,Queens,4265,40.658825,-73.84382,10.25473879,449900,648900,0.011693171,0.025280455,0.042074835,676000,-0.040088757,23.15,5.883653448,100,0.057678443,0.1625,134,335.8584881
11418,New York,NY,New York,Queens,5111,40.698566,-73.83127,7.851038676,573950,592100,0.002709568,0.007486813,0.089220015,592100,0,22.19,8.033024734,100,0.048994975,0.076923077,141,467.3069271
11419,New York,NY,New York,Queens,4897,40.686769,-73.822979,7.488171612,569444,498800,-0.000400802,0.001003412,0.077554547,499400,-0.001201442,20.76,6.571783888,100,0.056994819,0.155844156,160.5,457.2405702
11420,New York,NY,New York,Queens,4160,40.674432,-73.819013,10.0607621,525000,485500,0.004967916,0.011458333,0.077691454,485500,0,19.98,8.495232831,100,0.060682046,0.157024793,168,470.6727245
11421,New York,NY,New York,Queens,4763,40.691917,-73.85666,8.389860764,598500,560200,0.00864242,0.029022777,0.12399679,560200,0,21.27,8.240292939,100,0.052017937,0.24137931,121,405.5232558
11422,New York,NY,New York,Queens,5726,40.659418,-73.736866,7.875080628,529000,465100,0.00237069,0.021973193,0.058007279,465100,0,18.37,4.481138593,100,0.076754386,0.171428571,120,371.0743802
11423,New York,NY,New York,Queens,5487,40.716888,-73.766897,8.460378746,645000,543900,0.005546312,0.023330198,0.065217391,543900,0,21.6,8.052369766,100,0.045884924,0.19047619,141,453.4628247
11426,New York,NY,New York,Queens,6989,40.736459,-73.722376,6.764309211,629000,608000,0.001647446,0.013840253,0.074394769,608000,0,21.98,7.431256045,100,0.028469751,0.1,141,482.4929972
11428,New York,NY,New York,Queens,7212,40.720639,-73.742099,8.757805284,629000,541300,0.005573101,0.025966641,0.105370635,541300,0,20.56,8.954677352,100,0.046965318,0.107692308,141,458.7680844
11429,New York,NY,New York,Queens,6743,40.710076,-73.740151,8.160285529,519000,462300,0.001733478,0.014483213,0.046875,462300,0,18.28,5.389664226,100,0.07727797,0.194029851,130,360.3808996
11433,New York,NY,New York,Queens,4996,40.703169,-73.796173,11.3546004,499000,446700,0.010633484,0.039562485,0.126892028,446700,0,19.63,8.992676523,100,0.106655974,0.263157895,160,408.7344421
11434,New York,NY,New York,Queens,745,40.678291,-73.779608,12.35064028,517000,429500,0.011302096,0.038191927,0.076441103,429500,0,19.21,8.019897748,92.86,0.095744681,0.239316239,139,417.4733232
11436,New York,NY,New York,Queens,7729,40.675283,-73.800696,9.546377154,499000,423700,0.017042727,0.060841262,0.106844305,423700,0,19.58,8.321818433,100,0.109470026,0.261904762,131.5,465.1771778
11501,Mineola,NY,New York,Nassau,5457,40.74927,-73.64068,6.687663129,569000,574700,0.002791834,0.0142958,0.04853129,574700,0,16.25,6.535166505,100,0.036400404,0.041666667,122,442.2921711
11509,Atlantic Beach,NY,New York,Nassau,9948,40.588854,-73.72709,4.993489729,1100000,890900,0.003039856,0.01910318,0.129580322,890900,0,17.98,6.296117176,100,0.06377551,0.08,122,460.1682335
11510,Baldwin,NY,New York,Nassau,3688,40.654626,-73.608972,8.437017995,449000,427900,0.005640423,0.021972773,0.087973557,442100,-0.03211943,13.14,4.088019898,100,0.097991968,0.217213115,110.5,284.4036697
11518,East Rockaway,NY,New York,Nassau,8112,40.640387,-73.668224,7.925866879,550000,501800,0.004604605,0.026805811,0.119839322,501800,0,15.02,7.894155037,100,0.04962406,0.181818182,122,306.1667541
11520,Freeport,NY,New York,Nassau,2252,40.651251,-73.585222,12.46474359,369999,374400,0.006722237,0.025472473,0.086477075,420100,-0.108783623,11.9,3.947077518,100,0.130958113,0.244485294,111.5,245.7191781
11530,Garden City,NY,New York,Nassau,4420,40.726801,-73.639723,3.381144703,975000,866600,0.000115407,0.004287866,0.037595785,866600,0,19.19,2.382893464,100,0.032131661,0.06504065,111,485.7476165
11545,Glen Head,NY,New York,Nassau,8093,40.84492,-73.61802,4.248067683,1895000,957400,0.00135969,0.01786094,0.047598205,957400,0,18.45,4.418958132,100,0.032520325,0.0625,122,465.2366864
11550,Hempstead,NY,New York,Nassau,1585,40.976611,-73.437299,11.27748993,349000,347400,0.006373117,0.025989368,0.10215736,400400,-0.132367632,11.38,6.016305099,87.5,0.194630872,0.217931034,157.5,243.4474741
11552,West Hempstead,NY,New York,Nassau,5794,40.690251,-73.653023,8.418656869,539000,489900,0.004923077,0.023824451,0.099169845,489900,0,14.83,8.019206854,100,0.06236358,0.165,128,341.1824724
11553,Uniondale,NY,New York,Nassau,6586,40.705868,-73.591421,8.834325934,395000,369400,0.000541712,0.012332146,0.062410124,409500,-0.097924298,11.17,3.603012298,100,0.160503541,0.215686275,130,298.123697
11554,East Meadow,NY,New York,Nassau,2935,40.72135,-73.55877,7.866296981,549000,486900,0.00350371,0.019472362,0.092929293,486900,0,14.62,8.017825066,100,0.041106416,0.144859813,118,353.6953243
11557,Hewlett,NY,New York,Nassau,8948,40.638803,-73.693274,5.694351655,794000,658600,0.004575961,0.019504644,0.101153653,658600,0,17.42,7.630233522,100,0.037536092,0.076923077,122,349.789916
11558,Island Park,NY,New York,Nassau,9015,40.606953,-73.654724,7.47973668,520000,486100,0.005793503,0.031183708,0.131781141,515000,-0.056116505,15.19,7.266823269,100,0.079401611,0.202898551,122,333.7781815
11561,Long Beach,NY,New York,Nassau,1459,40.589139,-73.642323,8.180950698,575000,565900,0.008554625,0.035498628,0.104195122,565900,0,15.9,4.362995716,72.73,0.081460674,0.0651341,117,408.9068826
11563,Lynbrook,NY,New York,Nassau,5502,40.657602,-73.672574,7.892993375,510000,498100,0.006669361,0.025530163,0.10467953,498100,0,14.45,6.267790521,100,0.0435978,0.126126126,98.5,321.4271429
11565,Malverne,NY,New York,Nassau,8767,40.674652,-73.673324,7.522089142,549950,509300,0.004338395,0.023718593,0.096211795,509300,0,14.8,8.09935056,100,0.033222591,0.08,122,338.5556923
11566,Merrick,NY,New York,Nassau,3298,40.668501,-73.553628,8.133406836,619000,544200,0.00498615,0.018147802,0.067268092,544200,0,15.94,7.859610336,92.86,0.04321933,0.07480315,132,338.7425131
11568,Old Westbury,NY,New York,Nassau,9982,40.78871,-73.59957,-3.708622579,2237500,2189600,-0.00720925,-0.016396388,-0.018292683,2265200,-0.033374536,19.39,0.281193865,,0.04248366,0.153846154,122,488.8214439
11570,Rockville Centre,NY,New York,Nassau,4249,40.667352,-73.638523,2.877128053,695000,675500,-0.004274764,-0.003687316,0.022555253,679000,-0.005154639,17.59,0.473262402,83.33,0.051266942,0.143678161,125.5,364.8897271
11572,Oceanside,NY,New York,Nassau,4059,40.635252,-73.636923,7.819569472,549000,511000,0.004521329,0.024458701,0.110386788,515300,-0.008344654,15.14,6.30371701,85.71,0.038123795,0.168539326,121,326.4718251
11575,Roosevelt,NY,New York,Nassau,8023,40.680451,-73.590071,11.63260484,365000,338600,0.014683848,0.035474006,0.067801955,377900,-0.103995766,11.3,3.595412464,0,0.186493185,0.289036545,131,256.4038462
11576,Roslyn,NY,New York,Nassau,7785,40.79982,-73.65096,1.837713192,1384500,1149200,-0.005452185,-0.007685001,0.015463462,1158500,-0.008027622,19.24,3.121459168,100,0.029185022,0.018867925,122,447.2777395
11577,Roslyn Heights,NY,New York,Nassau,7936,40.77877,-73.63963,2.057955631,1049000,942100,0.001168969,0.008780383,0.063798555,942100,0,18.9,2.357330386,66.67,0.029411765,0.06122449,122,447.7163462
11580,Valley Stream,NY,New York,Nassau,3268,40.676052,-73.697828,8.795985163,469000,458300,0.005926251,0.022306491,0.090152236,458300,0,13.65,5.270830455,100,0.067851373,0.166666667,109,345.6490277
11581,Valley Stream,NY,New York,Nassau,6147,40.652253,-73.711775,7.091905901,539999,501600,0.002598441,0.014768359,0.067688378,501600,0,14.58,3.27138317,100,0.058252427,0.196428571,112.5,347.8450152
11590,Westbury,NY,New York,Nassau,2254,40.74505,-73.571521,8.101107165,490000,478700,0.004195511,0.02351935,0.083767263,478700,0,14.52,6.721016996,100,0.080918109,0.197115385,125,328.6830357
11596,Williston Park,NY,New York,Nassau,8425,40.75649,-73.64485,5.753476998,769000,654300,0.001224178,0.013632843,0.087961423,654300,0,17.52,6.940721293,,0.025776603,0.051282051,122,454.3140774
11691,New York,NY,New York,Queens,851,40.601475,-73.76191,14.63464172,424000,438200,0.007356322,0.022398507,0.089778662,450900,-0.02816589,18.51,8.605775874,100,0.091649695,0.222222222,215,274.5833333
11694,New York,NY,New York,Queens,5738,40.57661,-73.84276,7.288259109,534000,864500,0.001158078,0.001970329,0.085646113,864500,0,31.07,5.977615034,80,0.041923551,0.117647059,141,397.5824176
11709,Bayville,NY,New York,Nassau,9201,40.91065,-73.56207,10.42541436,779000,524900,0.005748228,0.021206226,0.033674675,580400,-0.095623708,15.77,5.855326793,,0.068206821,0.064516129,122,327.9459951
11710,Bellmore,NY,New York,Nassau,3483,40.6729,-73.53652,8.508555511,569000,502600,0.0052,0.018646129,0.052124764,502600,0,15.05,5.34406522,100,0.040224509,0.153488372,109.5,316.23826
11714,Bethpage,NY,New York,Nassau,5577,40.728449,-73.495369,9.017370791,475000,466300,0.004091301,0.021243977,0.063640511,466300,0,13.95,6.392842338,100,0.04743833,0.086666667,111.5,342.1687949
11725,Commack,NY,New York,Suffolk,4531,40.842247,-73.280935,4.182548296,549000,460700,-0.001300672,0.000651607,0.030879391,518900,-0.112160339,12.87,0.523697665,,0.048333333,0.075862069,103,288.8456649
11735,Farmingdale,NY,New York,Nassau,3670,40.732747,-73.432789,9.103283174,429990,438600,0.002972788,0.011531365,0.083765752,439600,-0.002274795,13.15,5.121597347,100,0.058590103,0.143426295,113,298.7244937
11753,Jericho,NY,New York,Nassau,7930,40.789722,-73.539911,4.481321504,949000,856600,0.002340276,0.014688462,0.068346221,856600,0,18.11,5.628713555,85.71,0.035753575,0.076923077,144,452.2085445
11754,Kings Park,NY,New York,Suffolk,6320,40.88901,-73.24592,3.9644506,474999,433200,-0.001152871,-0.005737893,-0.003908945,497100,-0.128545564,13.19,1.106812215,,0.035606518,0.033898305,111,261.7281982
11756,Levittown,NY,New York,Nassau,2460,40.7228,-73.515819,8.963547713,449450,430700,0.004196782,0.017481691,0.081345719,430700,0,12.81,8.169130855,87.5,0.047666336,0.148809524,117,305.7556642
11758,Massapequa,NY,New York,Nassau,1010,40.66766,-73.47076,7.234378201,559000,488100,0.002464572,0.006391753,0.05489518,493100,-0.010139931,14.54,5.937543181,100,0.049957968,0.112980769,122,319.5001605
11762,Massapequa Park,NY,New York,Nassau,5805,40.68038,-73.45512,8.91363822,539999,489800,0.003482893,0.006369427,0.072007004,489800,0,14.32,8.311455023,100,0.033473906,0.094488189,117.5,341.1192682
11767,Nesconset,NY,New York,Suffolk,7496,40.846678,-73.146763,3.639742673,474999,419700,-0.003797769,-0.005214506,0.007925072,496400,-0.15451249,13.39,0.169269034,,0.059353869,0.113924051,111,244.9439777
11771,Oyster Bay,NY,New York,Nassau,8190,40.86897,-73.53114,6.941308191,1437500,848500,0.009638267,0.016167665,0.055610848,848500,0,17.98,7.203951914,,0.047842402,0.117647059,122,404.3519225
11780,Saint James,NY,New York,Suffolk,6875,40.889314,-73.174435,3.504068433,819000,479300,0.000417449,0.002719665,0.050635686,572800,-0.16323324,12.41,0.633549813,,0.066562255,0.082352941,111,289.5348459
11783,Seaford,NY,New York,Nassau,6033,40.6677,-73.49233,7.818446804,494499.5,480300,0.002504696,0.007974816,0.051905388,490700,-0.021194212,14.1,6.582147299,100,0.038734477,0.076335878,121,299.9995
11787,Smithtown,NY,New York,Suffolk,3152,40.950659,-73.305218,3.7741383,539000,467100,-0.005535448,-0.013516367,0.013232104,533800,-0.124953166,13.42,0.292939063,,0.043181818,0.082706767,107,270.7286953
11791,Syosset,NY,New York,Nassau,5403,40.819423,-73.510647,4.644711929,1071944,739400,0.003528773,0.023532669,0.094920776,739400,0,17.45,4.004421722,66.67,0.034252074,0.0703125,117.5,418.7897148
11792,Wading River,NY,New York,Suffolk,8702,40.954997,-72.825588,4.353764479,479945,414400,-0.001445783,-0.001926782,0.049911325,502000,-0.174501992,9.6,0.409009258,,0.076097561,0.128205128,111,230.2197802
11793,Wantagh,NY,New York,Nassau,3922,40.67815,-73.509519,8.221668742,524999,481800,0.003540929,0.013249211,0.057506585,483800,-0.00413394,14.39,6.983556722,90,0.041736227,0.12,127,324.7089042
11797,Woodbury,NY,New York,Nassau,8681,40.81764,-73.47035,6.108391608,1099000,972400,0.004856877,0.014501826,0.064593825,1070300,-0.091469681,18.78,5.248030952,50,0.032554257,0.051282051,122,364.2344427
11801,Hicksville,NY,New York,Nassau,3145,40.762304,-73.524452,7.516419159,525000,478100,0.004833964,0.021581197,0.084618875,478100,0,13.86,4.137764267,83.33,0.05918596,0.135646688,103.5,373.5952351
11803,Plainview,NY,New York,Nassau,4498,40.78325,-73.47319,6.643429351,668000,586700,0.002905983,0.021058127,0.068281136,586700,0,15.45,8.107641288,100,0.03415955,0.079268293,143,388.7337058
11901,Riverhead,NY,New York,Suffolk,3787,40.922326,-72.637078,8.058133188,445000,366400,0.006040637,0.019760646,0.066666667,391500,-0.064112388,5.36,2.338676247,,0.11395179,0.134615385,109.5,255.5816686
11942,East Quogue,NY,New York,Suffolk,9114,40.85476,-72.58691,6.699528441,939000,678600,-0.003377882,-0.000147341,0.147834912,680900,-0.003377882,3.06,3.983694901,,0.051912568,0.052631579,111,443.6363636
11946,Hampton Bays,NY,New York,Suffolk,5828,40.85991,-72.52253,10.98886543,649000,520900,0.002694899,0.019573302,0.146094609,520900,0,3.02,5.206577311,,0.068544601,0.123287671,111,415.4624277
11963,Noyack,NY,New York,Suffolk,6824,40.995655,-72.341194,-15.8266055,2395000,1635000,-0.018371758,-0.040098632,0.026494224,1722300,-0.050688033,4.9,1.020450463,,0.019736842,0,111,904.9712188
11968,Southampton,NY,New York,Suffolk,5887,40.905926,-72.415663,4.410748429,2162500,1464400,-0.001159539,-0.014933405,-0.058142526,1554800,-0.058142526,4.66,0.820091198,,0.027338129,0.052631579,111,771.4285714
11976,Water Mill,NY,New York,Suffolk,9680,40.901211,-72.355084,6.225402394,3100000,3249300,0.005414939,0.008848733,0.0559961,3249300,0,7.99,7.678596103,100,0.025862069,0,111,880.8823529
12009,Guilderland,NY,Albany,Albany,8849,43.196339,-74.148,1.737642586,284900,263000,0.000761035,0.022153129,0.113934773,263000,0,12.07,1.973884206,,0.067331671,0.037037037,74,154.9652119
1201,Pittsfield,MA,Pittsfield,Berkshire,521,42.479475,-73.24807,1.393432466,189900,161400,0.006862133,0.011278195,0.041290323,173000,-0.067052023,10.2,1.840541661,80.95,0.095075016,0.039451115,81,133.9771605
12010,Amsterdam,NY,Amsterdam,Montgomery,3150,42.906298,-74.229042,1.107946027,159900,133400,0.006792453,0.020657995,0.072347267,133400,0,7.13,4.698079315,,0.110655738,0.055555556,147,108.797227
12015,Athens,NY,,Greene,9766,42.28004,-73.837035,-3.526613283,288000,212300,-0.003754106,0.004732608,0.077118214,213100,-0.003754106,11.99,0.570678458,,0.08125,0.115384615,135.5,168.9280868
12019,Ballston,NY,Albany,Saratoga,6567,42.91611,-73.604419,3.911309728,324950,290900,0.00275767,0.007620367,0.053985507,290900,0,12.15,4.627608125,100,0.070493454,0.014285714,86,168.1475605
12020,Milton,NY,Albany,Saratoga,2043,42.983588,-73.882538,3.650687623,292000,254500,0,0.005928854,0.045174538,254500,0,11.55,2.145225922,,0.070230608,0.02238806,79,172.6422668
12029,Canaan,NY,Hudson,Columbia,10133,42.41203,-73.44706,5.419144307,350000,275800,0.002180233,0.002909091,0.023376623,302500,-0.088264463,10.49,2.691032196,,0.090909091,0.2,153.5,168.7898089
12033,Schodack,NY,Albany,Rensselaer,8741,42.55437,-73.749776,2.362447454,224900,214100,0.001871783,0.008003766,0.10303967,214100,0,11.27,7.542489982,,0.07918552,0,111,137.7442226
12051,Coxsackie,NY,,Greene,9805,42.35092,-73.8029,1.769933049,217900,164300,0.002440513,0.017967782,0.066190785,172700,-0.048639259,9.67,1.093685229,,0.121827411,0.083333333,135.5,134.2329545
12054,Bethlehem,NY,Albany,Albany,5915,42.630298,-73.812116,2.514847943,302400,279500,0.001074499,0.004311894,0.068016813,279500,0,12.17,1.195937543,,0.050595238,0.058823529,63.5,169.1818739
12061,East Greenbush,NY,Albany,Rensselaer,8133,42.570352,-73.655682,2.901530823,255450,241700,-0.002887789,-0.005349794,0.020261714,243200,-0.006167763,11.5,0.783473815,,0.081799591,0.025,83.5,157.408155
12065,Clifton Park,NY,Albany,Saratoga,805,42.850576,-73.792524,4.268817204,328000,288300,0.003830084,0.011224132,0.054498903,288300,0,12.65,4.879784441,,0.06361829,0.01875,76,165.6537824
12077,Bethlehem,NY,Albany,Albany,9109,42.595704,-73.787766,2.733562823,330950,290500,-0.000344116,0.003107735,0.061381074,291900,-0.004796163,12.35,0.939615863,,0.055408971,0.047619048,68,176.1297354
12083,Greenville,NY,,Greene,9715,42.424859,-74.026509,3.127322404,192000,183000,0.017231795,0.059640996,0.173829378,205800,-0.110787172,11.39,5.355810419,,0.138248848,0.1,135.5,128.3502712
12118,Halfmoon,NY,Albany,Saratoga,6214,42.90285,-73.68734,3.640266469,323650,270200,0.002597403,0.01312336,0.079073482,270200,0,12.22,1.693381235,,0.089552239,0.060606061,88,175.2685214
12144,Rensselaer,NY,Albany,Rensselaer,4828,42.64258,-73.7429,4.366061294,199950,176200,0.003416856,0.006857143,0.04631829,176200,0,9.87,1.598728755,,0.121880998,0.062992126,84.5,140.0613782
12159,Slingerlands,NY,Albany,Albany,8398,42.644278,-73.876338,2.934480844,399900,360200,0.006707658,0.024459613,0.065050266,360200,0,12.99,4.308415089,,0.051526718,0.037037037,76,165.5371583
12180,Troy,NY,Albany,Rensselaer,495,42.619952,-73.703906,4.146370023,179900,170800,0.003525264,0.007669617,0.045287638,170800,0,10.06,0.912670996,,0.123232323,0.06557377,85,114.4963123
12182,Troy,NY,Albany,Rensselaer,6508,42.799699,-73.630864,4.469993257,149900,148300,-0.000673854,0.015753425,0.067674586,150800,-0.016578249,9.7,1.122011883,,0.184647303,0.134831461,104.5,103.3947517
12184,Kinderhook,NY,Hudson,Columbia,8962,42.146309,-73.838765,4.778691896,295000,243100,0.001648125,0.006208609,0.024441635,254500,-0.044793713,11.64,6.922067155,,0.060209424,0,153.5,187.4565972
12188,Waterford,NY,Albany,Saratoga,7476,42.845579,-73.702433,4.777367206,276900,216500,-0.001844168,-0.003222836,0.006040892,217200,-0.003222836,11.34,0.366864723,,0.122557726,0.043478261,82,167.420406
12198,North Greenbush,NY,Albany,Rensselaer,8751,42.676167,-73.606194,3.383942357,241450,194300,0.008826584,0.006735751,0.072887907,194300,0,10.91,3.359817604,,0.103686636,0.044444444,87,152.4090462
