RegionType,RegionName,City,State,Metro,CBSATitle,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
Zip,20121,Centreville,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.268343236,91.67,4.5767,1.2237,372900,-0.053604932,4.307692308,0.037902923,,0.081761006,0.019230769,48
Zip,20124,Clifton,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.013679702,75,,,677300,0.118255728,3.784860558,0.038403957,,0.056873977,0.007194245,56
Zip,20132,Purcellville,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.640044217,92.86,2.7976,,527000,0.152033447,4.813046937,0.027049336,,0.056773266,0.012658228,60
Zip,20135,Bluemont,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.329556446,,,,355500,0.02813731,-3.788903924,0.060635724,,0.091295117,0.069767442,62
Zip,20136,Bristow,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.671272627,70,4.6526,2.5011,461200,-0.065005417,4.061371841,0.025342585,,0.091327201,0.03057554,53
Zip,20137,Broad Run,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.220947907,100,,,480400,-0.228452752,3.200859291,0.02261657,,0.077809798,0,55
Zip,20141,Round Hill,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.133066188,83.33,,2.6124,468900,-0.10651896,3.945909998,0.034143741,,0.072562358,0.03125,53.5
Zip,20143,Catharpin,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,5.001381788,100,,142.8571,,,,,,0.076023392,0,55
Zip,20147,Ashburn,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.424070748,82.26,,0.3892,489000,-0.020445717,1.747815231,0.036353783,,0.06386736,0.012288786,49
Zip,20148,Ashburn,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.302197043,74.07,2.3485,0.7579,624200,-0.064040986,3.412856196,0.034290292,,0.077777778,0.015238095,53
Zip,20151,Chantilly,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.86721017,81.82,3.3824,,516900,0.077444337,3.483483483,0.03605533,,0.067748092,0.023474178,50
Zip,20152,Chantilly,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.266546912,76.09,2.4583,1.3441,537200,-0.074404762,4.189294026,0.033486597,,0.075213675,0.009090909,49
Zip,20155,Gainesville,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.959375432,85.29,4.3654,1.9632,479000,0.041771094,4.768153981,0.028484342,,0.091638698,0.01910828,51
Zip,20158,Hamilton,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,6.385933398,100,,,541500,0.426557864,4.43587271,0.024280702,,0.059310345,0,54
Zip,20164,Sterling,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.276633964,86.84,3.7374,0.8738,383300,0.156780768,6.059767571,0.042413253,,0.084743132,0.027472527,47
Zip,20165,Sterling,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.437888628,79.49,,0.8372,489200,-0.040866367,2.42881072,0.033661079,,0.064826701,0.007425743,49
Zip,20166,Sterling,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.495232831,69.23,,2.1195,393000,0,3.9132734,0.038346056,,0.09762901,0.007142857,54.5
Zip,20169,Haymarket,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.153931187,84.62,1.0606,,526100,-0.03800114,4.675686431,0.042735221,,0.086046971,0.032110092,59
Zip,20170,Herndon,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.57510018,87.5,1.3891,0.9169,458800,-0.108861311,3.147482014,0.03363993,,0.074443861,0.014117647,49
Zip,20171,Herndon,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.227027774,80,,,592900,-0.117924528,2.100912692,0.027112498,,0.075322581,0.014989293,49
Zip,20175,Leesburg,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,6.151029432,72.97,2.8662,1.0723,491100,0.163165409,5.5448098,0.036316432,,0.065617296,0.01734104,58
Zip,20176,Leesburg,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.303578831,76.79,1.0864,0.9331,519400,-0.192159877,4.381028939,0.029973046,,0.073093489,0.027729636,57
Zip,20180,Lovettsville,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.025701257,57.14,,2.0859,481700,-0.0207555,4.467577532,0.033132655,,0.088636364,0.017094017,72
Zip,20181,Nokesville,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.826447423,100,,,461100,-0.151580771,6.465019626,0.020219041,,0.096532971,0.021126761,55
Zip,20186,Warrenton,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.499378195,76.47,,,365200,0.412427825,5.154045494,0.039238773,,0.076633166,0.005464481,57
Zip,20187,Warrenton,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.261296117,76.19,,,434700,0.369429693,3.303231939,0.030713135,,0.061365601,0.014084507,59.5
Zip,20190,Reston,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.701257427,91.67,,,420300,-0.189978627,-0.02378687,0.033528432,,0.127715356,0.005865103,48
Zip,20191,Reston,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,5.083598176,80,1.2981,0.9291,436900,0,1.274918869,0.039901579,,0.074807252,0.016713092,51
Zip,20194,Reston,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.986734835,33.33,,,562100,-0.142121158,4.208379681,0.027986123,,0.060728745,0,54
Zip,20197,Waterford,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,6.258118005,100,,,723800,0.388349515,3.696275072,0.050571981,,0.088235294,0,54
Zip,20198,The Plains,VA,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,5.06356225,100,,,444900,0.338294993,9.987639061,0.013041133,,0.109756098,0,62
Zip,20601,Waldorf,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.537930082,66.67,10.9328,2.5741,294800,0.442930153,7.044299201,0.052276119,,0.196548223,0.087809917,84
Zip,20602,Waldorf,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.433881443,81.25,15.6703,6.998,257300,0.077790743,7.253022093,0.052157015,,0.187111479,0.074197121,76
Zip,20603,Waldorf,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.377228133,58.33,21.5448,4.0225,323200,0.372670807,6.245890861,0.054022277,,0.209087803,0.058006536,72
Zip,20607,Accokeek,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.683708719,87.5,,4.385,387100,-0.334706488,6.845155948,0.050074916,,0.161572052,0.095823096,126
Zip,20609,Avenue,MD,"California-Lexington Park, MD","California-Lexington Park, MD",,1.733453088,,,,256000,0.470957614,10.39241052,0.016941406,,0.188679245,0.033333333,82
Zip,20613,Brandywine,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.451153793,77.78,15.3205,2.7232,338100,0.266903915,6.757183454,0.058583259,,0.201373825,0.089766607,85
Zip,20616,Bryans Road,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.955230068,100,8.3792,,263400,0.266463647,4.982064568,0.061594533,,0.165260197,0.068085106,84
Zip,20618,Bushwood,MD,"California-Lexington Park, MD","California-Lexington Park, MD",,0.141633273,,,,202900,-0.294840295,14.11698538,-0.01356826,,0.247933884,0.1,82
Zip,20619,California,MD,"California-Lexington Park, MD","California-Lexington Park, MD",,0.205195523,,,,256100,-0.155945419,5.870194295,0.009047247,,0.173455378,0.023746702,74
Zip,20621,Chaptico,MD,"California-Lexington Park, MD","California-Lexington Park, MD",,6.612546635,,,,238600,0.760135135,15.93780369,-0.044794635,,0.072,0,82
Zip,20622,Charlotte Hall,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.319054857,100,,,325600,0.338983051,5.269964436,0.05987715,,0.137106918,0.055045872,84
Zip,20623,Cheltenham,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.477822302,100,,5.8823,360300,-0.193905817,7.584353538,0.052983625,,0.173015873,0.082568807,82
Zip,20625,Cobb Island,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,7.446455714,100,,,228500,1.240584847,-4.031919362,0.082398249,,,,84
Zip,20634,Great Mills,MD,"California-Lexington Park, MD","California-Lexington Park, MD",,0.172723504,,,,240800,0.24979184,4.695652174,0.013006645,,0.243980738,0.046052632,82
Zip,20636,Hollywood,MD,"California-Lexington Park, MD","California-Lexington Park, MD",,0.517479619,,,,323600,0.123762376,5.99410416,0.008108776,,0.105637657,0.041450777,82
Zip,20637,Hughesville,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.970844272,100,,2.6001,377300,0.452609159,4.111479029,0.05199841,,0.148080439,0.067901235,84
Zip,20639,Huntingtown,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.569987564,71.43,,2.4211,420900,-0.023752969,6.800304491,0.026935139,,0.105814373,0.040955631,72.5
Zip,20640,Indian Head,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.6512367,66.67,,3.4582,213000,0.188146754,10.07751938,0.055671362,,0.240136054,0.067988669,84
Zip,20646,La Plata,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.124222744,94.44,8.062,1.4584,326500,0.276412776,5.76611597,0.055914242,,0.168067227,0.05,90
Zip,20650,Leonardtown,MD,"California-Lexington Park, MD","California-Lexington Park, MD",,0.33024734,,,,344300,0.029052876,4.618656943,0.003955852,,0.119798811,0.019083969,75.5
Zip,20653,Lexington Park,MD,"California-Lexington Park, MD","California-Lexington Park, MD",,0.731656764,,,,247200,0.121506683,5.460750853,0.018305016,,0.242143566,0.046448087,95
Zip,20657,Lusby,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.621804615,83.33,21.3183,2.1419,226700,0.221043324,3.752860412,0.062002647,,0.219722731,0.06547619,84
Zip,20659,Mechanicsville,MD,"California-Lexington Park, MD","California-Lexington Park, MD",,0.22868592,,,,278800,0.107719928,5.64607806,0.008550933,,0.118397493,0.052930057,79
Zip,20662,Nanjemoy,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.549398922,100,,5.9677,255400,0.039169604,6.996229577,0.053590446,,0.151595745,0.035087719,84
Zip,20664,Newburg,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.161116485,,,,270100,0.63338301,2.816901408,0.076334691,,0.203160271,0.111111111,84
Zip,20675,Pomfret,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.48265856,,,,320200,0.156396622,7.12612914,0.038619613,,0.13961039,0.069767442,84
Zip,20676,Port Republic,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.211413569,50,,,342000,-0.34965035,5.751391466,0.035119883,,0.104361371,0.044776119,80
Zip,20677,La Plata,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.342268896,100,,,386400,0.625,5.892025212,0.064953416,,0.178147268,0.08,89.5
Zip,20678,Prince Frederick,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.456680945,76.92,15.8196,1.9065,311600,-0.606060606,3.247183565,0.029136714,,0.125520833,0.058091286,112
Zip,20685,Saint Leonard,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.840818019,100,,1.9577,312800,-0.477251034,6.612133606,0.023369565,,0.141634241,0.06043956,80
Zip,20688,Solomons,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.05430427,0,,11.7261,251500,0.119426752,8.079071766,0.079240557,,,,80
Zip,20689,Sunderland,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.32679287,,,,395700,-0.627825213,5.632674853,0.02040182,,0.107462687,0.027777778,80
Zip,20693,Welcome,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,6.589747133,100,,,331200,0.424499697,12.27118644,0.076047705,,0.147540984,0.037037037,84
Zip,20695,White Plains,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.694763023,55.56,1.9355,2.4793,341600,0.205338809,3.452453059,0.046393443,,0.183621781,0.059770115,84.5
Zip,20705,Beltsville,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.263368799,84.62,14.7159,2.3144,330100,0.517661389,8.97986134,0.065156013,,0.115503224,0.07038835,69
Zip,20706,Lanham Seabrook,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.884344342,93.33,17.8504,3.8068,298600,-0.033478406,8.93834367,0.053817816,,0.14204947,0.080845771,79
Zip,20707,Laurel,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.354152273,87.5,14.3866,2.1083,277300,-0.215905002,4.958364875,0.069350884,,0.146360153,0.065445026,82
Zip,20708,Laurel,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.526875777,86.67,,4.5759,344100,0.058156441,7.80075188,0.059151409,,0.134255492,0.057575758,66.5
Zip,20710,Bladensburg,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.445626641,66.67,,4.8263,249700,-0.239712345,2.085036795,0.070384461,,0.18079096,0.052083333,82
Zip,20711,Lothian,MD,"Baltimore, MD","Baltimore-Columbia-Towson, MD",,0.956197319,100,,,452800,-0.242344129,6.017326153,0.017007509,,,,72
Zip,20712,Mount Rainier,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.33605085,100,,,371500,0.080818966,9.490126732,0.062473755,,0.116244411,0.051282051,82
Zip,20714,North Beach,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.433605085,100,,,282500,-0.141392718,12.32604374,0.031550442,,0.150187735,0.05,80
Zip,20715,Bowie,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.252314495,100,8.636,1.2725,334300,-0.208955224,5.724225174,0.060457673,,0.10982659,0.045840407,67
Zip,20716,Bowie,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.853254111,68.18,12.9402,2.376,306500,-0.032615786,7.018156425,0.072574225,,0.166975881,0.079166667,74.5
Zip,20720,Bowie,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.089125328,68.42,10.1672,2.8881,405800,-0.36827891,4.104669061,0.027010843,,0.167945095,0.086538462,80
Zip,20721,Bowie,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.243885588,87.5,14.8943,3.9389,406200,-0.245579568,5.287713841,0.037902511,,0.159892569,0.078387458,88
Zip,20722,Brentwood,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,5.787619179,100,,5.8446,284300,0.352982704,8.098859316,0.110263806,,0.101587302,0.03125,82
Zip,20723,Laurel,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.215835291,73.33,3.0128,0.7533,408400,-0.048947626,2.690470204,0.069544564,,0.112903226,0.048172757,75
Zip,20724,Laurel,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.239740224,66.67,6.2655,,312700,-0.159642401,3.031301483,0.057400064,,0.138909634,0.059139785,63
Zip,20732,Chesapeake Beach,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.771037723,66.67,2.7431,,299300,-0.066777963,3.349447514,0.042165052,,0.111376673,0.051502146,77
Zip,20733,Churchton,MD,"Baltimore, MD","Baltimore-Columbia-Towson, MD",,1.06121321,,,,302000,0.365569957,3.673189152,0.043903974,,0.111111111,0.056338028,72
Zip,20735,Clinton,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.905071162,82.35,15.4103,3.4912,289400,-0.172473267,6.123945728,0.066157567,,0.171506352,0.092970522,96
Zip,20736,Owings,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.56929667,66.67,,,432600,0.301414329,4.821904531,0.035744337,,0.084675015,0.063380282,80
Zip,20737,East Riverdale,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.459029985,100,,2.0051,283400,-0.281491907,6.943396226,0.06291108,,0.131689158,0.049469965,83
Zip,20740,College Park,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.905762056,100,,,304700,-0.32711809,4.206566347,0.056823105,,0.148408586,0.034912718,60
Zip,20743,Coral Hills,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.023904933,88.89,22.9153,6.5892,223500,-0.312221231,18.69357408,0.082022371,,0.173690114,0.090405904,81.5
Zip,20744,Fort Washington,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.992123808,100,16.6915,3.1852,297100,-0.435656836,3.303198887,0.058882531,,0.16864,0.062618596,97.5
Zip,20745,Forest Heights,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.436368661,85.71,,3.9146,251400,-0.789265983,20.05730659,0.044988067,,0.168247944,0.05075188,80.5
Zip,20746,Suitland-Silver Hill,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.285477408,100,16.5909,4.6998,230000,-0.519031142,13.07767945,0.057304348,,0.219044415,0.055299539,97
Zip,20747,District Heights,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.209755424,82.35,18.1323,5.9281,236100,0.042372881,8.451998163,0.081465481,,0.178067318,0.072154472,86
Zip,20748,Temple Hills,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.290590023,83.33,19.2057,6.0462,259000,0.154679041,13.14984709,0.067239382,,0.176796601,0.077324974,83.5
Zip,20751,Deale,MD,"Baltimore, MD","Baltimore-Columbia-Towson, MD",,0.458062733,100,,,341500,-0.175387314,3.830951657,0.029809663,,0.128691983,0.06557377,72
Zip,20754,Dunkirk,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.55312975,80,,,429400,0.656352555,2.99832094,0.031224965,,0.074588031,0.034883721,80
Zip,20759,Fulton,MD,"Baltimore, MD","Baltimore-Columbia-Towson, MD",,0.504352632,66.67,,,641700,-0.093414292,1.039206424,0.030445691,,0.081850534,0.02173913,63
Zip,20764,Shady Side,MD,"Baltimore, MD","Baltimore-Columbia-Towson, MD",,0.313665884,66.67,14.2857,2.1673,289300,0.069180214,3.915229885,0.041234013,,0.119553073,0.08411215,72
Zip,20769,Glenn Dale,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.710239049,85.71,,3.6098,426000,-0.210822207,6.553276638,0.039140845,,0.153473344,0.110526316,82
Zip,20770,Greenbelt,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.401547603,57.14,4.838,2.9192,,,,,,0.177100959,0.038216561,98
Zip,20772,Greater Upper Marlboro,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.676385243,80.95,17.1194,3.7085,303800,-0.491320013,9.714698447,0.052626728,,0.183931278,0.089010989,89.5
Zip,20774,Kettering,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.881580766,64.71,17.9146,2.8192,310500,-0.03219575,7.290946786,0.057233494,,0.195465043,0.072502685,93
Zip,20777,Highland,MD,"Baltimore, MD","Baltimore-Columbia-Towson, MD",,4.248998204,60,,,647400,0.387657001,4.436199387,0.042644424,,0.044014085,0,63
Zip,20778,West River,MD,"Baltimore, MD","Baltimore-Columbia-Towson, MD",,2.163189167,100,,,456100,-0.371341197,3.424036281,0.018107871,,0.075067024,0,72
Zip,20779,Tracys Landing,MD,"Baltimore, MD","Baltimore-Columbia-Towson, MD",,3.43305237,100,,,420100,-0.332147094,8.496900826,0.014049036,,0.08,0,72
Zip,20781,Hyattsville,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,5.240431118,100,,,323700,0.092764378,5.853499019,0.08691072,,0.117826618,0.015544041,61
Zip,20782,Chillum,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.44687025,88.89,19.117,,314800,0.768245839,14.09931134,0.081232529,,0.133502056,0.035545024,60
Zip,20783,Chillum,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.569849385,80,8.9478,1.2612,316800,0.284900285,10.26801253,0.061818182,,0.147949081,0.036328872,73
Zip,20784,New Carrollton,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.331767307,90.91,9.3964,2.451,266500,0,7.329842932,0.071527205,,0.14664002,0.081771721,81
Zip,20785,Greater Landover,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.218737046,85.71,20.8507,4.328,238800,-0.333889816,11.38059701,0.090372697,,0.166073547,0.069047619,75
Zip,20794,Jessup,MD,"Baltimore, MD","Baltimore-Columbia-Towson, MD",,0.267375985,75,,4.2499,326300,-0.457596095,3.917197452,0.024213914,,0.111346018,0.063291139,77
Zip,20814,Bethesda,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.058587813,88.24,,,720800,-0.013871549,1.335582736,0.029460322,,0.070435308,0.012875536,70
Zip,20815,Chevy Chase,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.62235733,89.47,,,881000,0.17055145,0.916380298,0.02138252,,0.08036098,0.002673797,75
Zip,20816,Bethesda,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,1.749343651,75,,,920300,-0.108542277,2.096738407,0.024049766,,0.069278084,0.009345794,63
Zip,20817,Bethesda,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,5.793837225,100,1.6398,0.9631,859400,-0.405608993,-1.036388761,0.018767745,,0.051551724,0.026755853,74
Zip,20818,Cabin John,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,7.709686334,,,,908200,0.187534473,7.785426062,0.033233869,,0.047619048,0,68
Zip,20832,Olney,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,2.154207545,94.74,7.2967,,474300,-0.189393939,2.131782946,0.032810458,,0.071539961,0.019073569,65
Zip,20833,Brookeville,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,5.068398508,100,,,570900,-0.052521008,5.390437512,0.02791382,,0.058529622,0.012195122,68
Zip,20837,Poolesville,MD,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.902860301,100,,,434400,-0.069013112,8.248193372,0.020359116,,0.075082508,0.032967033,68
